,Period,Close,High,Low,Open,Volume,p_change,Prev Close,TR,atr14,atr21,pct_change,p_score,MA5,MA20,ma5_score,ma20_score,rsi,rsi_score,vol_avg5,vol_avg5_score,z_score,z_score_score,score,score_final
388,2024-01-05,14524.0703125,14625.1904296875,14477.5703125,14500.1103515625,5232820000.0,-0.0016523985236373134,14510.2998046875,147.6201171875,150.64139229910714,159.78097098214286,0.0009490160780862844,3,14680.7740234375,14766.74296875,0,0,47.0524366088404,0,5440844000.0,0,0.008039624938126676,3,1.5,43.333333333333336
389,2024-01-08,14843.76953125,14846.900390625,14560.2001953125,14564.4697265625,6337770000.0,-0.019176791873041315,14524.0703125,322.830078125,166.89780970982142,166.14811197916666,0.022011682116056308,5,14647.2580078125,14791.93193359375,1,1,57.91169731126292,0,5620186000.0,1,1.475550532456587,4,2.6000000000000005,80.00000000000001
390,2024-01-09,14857.7099609375,14894.3203125,14716.7099609375,14744.1298828125,5068410000.0,-0.00770341003692611,14843.76953125,177.6103515625,170.56856863839286,164.77715773809524,0.0009391435011270044,3,14665.6119140625,14814.6189453125,1,1,58.313185028944,0,5475634000.0,0,0.007351767363641998,3,1.7,50.0
391,2024-01-10,14969.650390625,14998.2001953125,14842.7001953125,14877.7001953125,4404590000.0,-0.0061804038329439275,14857.7099609375,155.5,174.60498046875,164.94573102678572,0.007534164415768263,3,14741.1,14841.476953125,1,1,61.48991852216169,0,5266562000.0,0,0.466850346987952,3,1.7,50.0
392,2024-01-11,14970.1904296875,15063.6103515625,14800.3798828125,15020.9501953125,5044690000.0,0.0033792646247399385,14969.650390625,263.23046875,172.47858537946428,172.17052641369048,3.6075596183460235e-05,3,14833.078125,14863.316455078126,1,1,61.50515931227557,0,5217656000.0,0,-0.05556818770498146,3,1.7,50.0
393,2024-01-12,14972.759765625,15047.25,14931.8798828125,15001.009765625,4958940000.0,0.0018832065601833835,14970.1904296875,115.3701171875,166.94294084821428,170.6162109375,0.0001716301438894341,3,14922.816015625,14875.2564453125,1,1,61.58305909109287,0,5162880000.0,0,-0.04612361991077926,3,1.7,50.0
394,2024-01-16,14944.349609375,15004.349609375,14863.8095703125,14908.259765625,6386180000.0,-0.002420795204629774,14972.759765625,140.5400390625,168.40506417410714,166.54524739583334,-0.0018974562268223583,3,14942.93203125,14884.395947265624,1,1,60.133983352839216,0,5172562000.0,1,-0.19028423149449603,3,1.8,53.333333333333336
395,2024-01-17,14855.6201171875,14865.759765625,14706.23046875,14814.76953125,5181740000.0,-0.0027574229792323487,14944.349609375,238.119140625,177.68429129464286,167.72284226190476,-0.005937327117390034,2,14942.5140625,14886.48095703125,0,0,55.723866216868295,0,5195228000.0,0,-0.4717564148442617,3,1.2000000000000002,33.33333333333334
396,2024-01-18,15055.650390625,15066.8095703125,14911.1103515625,14994.51953125,5587440000.0,-0.0040768801726255716,14855.6201171875,211.189453125,188.31138392857142,173.24423363095238,0.013464956148553586,4,14959.7140625,14894.022998046876,1,1,62.41575086320862,0,5431798000.0,1,0.8800697154379299,3,2.1000000000000005,63.33333333333335
397,2024-01-19,15310.9697265625,15310.9697265625,15087.2001953125,15122.3798828125,5604950000.0,-0.012470910346878918,15055.650390625,255.3193359375,202.05915178571428,179.39183407738096,0.016958373056834786,4,15027.869921875,14909.410498046875,1,1,68.88089872588961,0,5543850000.0,1,1.123468504943979,4,2.3000000000000003,70.0
398,2024-01-22,15360.2900390625,15438.849609375,15333.6298828125,15393.0498046875,5456240000.0,0.002128217997126468,15310.9697265625,127.8798828125,200.04771205357142,180.7675316220238,0.0032212402859392864,3,15105.3759765625,14938.527978515625,1,1,69.95601854002017,0,5643310000.0,0,0.16635357262834735,3,1.7,50.0
399,2024-01-23,15425.9404296875,15432.349609375,15337.23046875,15391.41015625,5207680000.0,-0.00224347691907088,15360.2900390625,95.119140625,183.34409877232142,171.34463355654762,0.004274033267473776,3,15201.694140625,14961.631494140625,1,1,71.37373905518812,2,5407610000.0,0,0.23970540667326706,3,2.1,63.33333333333334
400,2024-01-24,15481.919921875,15629.0703125,15468.91015625,15560.6103515625,4983210000.0,0.005057027192998146,15425.9404296875,203.1298828125,184.38909040178572,171.83324032738096,0.0036289192508331958,3,15326.9541015625,14986.07900390625,1,1,72.56265603528013,2,5367904000.0,0,0.19475801709274373,3,2.1,63.33333333333334
401,2024-01-25,15510.5,15597.25,15430.6796875,15555.6201171875,5281570000.0,0.0029005669235678045,15481.919921875,166.5703125,187.14488002232142,174.04752604166666,0.0018460293212483325,3,15417.9240234375,15007.87548828125,1,1,73.17520726960997,2,5306730000.0,0,0.07053773017113754,3,2.1,63.33333333333334
402,2024-01-26,15455.3603515625,15538.83984375,15433.0400390625,15474.849609375,4510530000.0,0.0012594150059263248,15510.5,105.7998046875,184.15771484375,173.93275669642858,-0.0035549884554011424,3,15446.8021484375,15025.684521484374,1,1,69.93138004148513,0,5087846000.0,0,-0.30577040122332977,3,1.7,50.0
403,2024-01-29,15628.0400390625,15630.580078125,15449.8701171875,15470.66015625,4979310000.0,-0.010172796844026078,15455.3603515625,180.7099609375,174.00627790178572,179.56608072916666,0.011172802417547256,4,15500.3521484375,15052.329541015624,1,1,73.842114536118,2,4992460000.0,0,0.7203672069379605,3,2.4000000000000004,73.33333333333334
404,2024-01-30,15509.900390625,15619.23046875,15484.669921875,15604.080078125,4719240000.0,0.006035580888361905,15628.0400390625,143.3701171875,171.560546875,183.4003441220238,-0.007559466711257956,2,15517.144140625,15077.257080078125,0,1,67.3848821986094,0,4894772000.0,0,-0.5847766537459923,3,1.3,36.66666666666667
405,2024-01-31,15164.009765625,15405.5595703125,15158.490234375,15324.1904296875,5875610000.0,0.010452797803411695,15509.900390625,351.41015625,185.55412946428572,192.70368303571428,-0.022301279588428202,1,15453.562109375,15097.160546875,0,1,52.821011822896914,0,5073252000.0,1,-1.6118912248474793,2,0.9,23.333333333333332
406,2024-02-01,15361.6396484375,15372.1298828125,15208.8798828125,15254.01953125,5046920000.0,-0.007055197285346665,15164.009765625,208.1201171875,181.61767578125,186.94893973214286,0.013032824817912125,4,15423.7900390625,15135.63203125,0,1,58.35879699958106,0,5026322000.0,1,0.8499615876228849,3,2.0,60.0
407,2024-02-02,15628.9501953125,15664.2099609375,15366.7802734375,15403.16015625,4800690000.0,-0.014658682813921351,15361.6396484375,302.5703125,194.98911830357142,192.380859375,0.01740117285606213,4,15458.5080078125,15191.56455078125,1,1,64.43889876160002,0,5084354000.0,0,1.1543199429358117,4,2.2,66.66666666666666
408,2024-02-05,15597.6796875,15637.8798828125,15471.6796875,15613.990234375,4831020000.0,0.0010446110590674954,15628.9501953125,166.2001953125,196.82198660714286,194.20042782738096,-0.002000806671063504,3,15452.4359375,15245.24501953125,1,1,63.27497881280445,0,5054696000.0,0,-0.19748502478188643,3,1.7,50.0
409,2024-02-06,15609.0,15652.75,15515.25,15638.1904296875,4759640000.0,0.0018666117297104251,15597.6796875,137.5,189.63490513392858,193.71851748511904,0.0007257690071089673,3,15472.255859375,15283.50654296875,1,1,63.53178041458115,0,5062776000.0,0,-0.007514793061007865,3,1.7,50.0
410,2024-02-07,15756.6396484375,15770.6796875,15645.8095703125,15690.349609375,4567580000.0,-0.004224892415583374,15609.0,161.6796875,186.09849330357142,186.04468936011904,0.009458623130085275,3,15590.7818359375,15328.45302734375,1,1,66.79309944573785,0,4801170000.0,0,0.6009342350027931,3,1.7,50.0
411,2024-02-08,15793.7099609375,15813.26953125,15739.1796875,15762.23046875,5675850000.0,-0.0019971470566878748,15756.6396484375,74.08984375,173.15352957589286,181.11514136904762,0.0023526788279171207,3,15677.1958984375,15369.656005859375,1,1,67.57713902303445,0,4926956000.0,1,0.10583780452948081,3,1.8,53.333333333333336
412,2024-02-09,15990.66015625,16007.2900390625,15831.759765625,15842.3798828125,5797260000.0,-0.009359722120940316,15793.7099609375,213.580078125,179.27497209821428,183.880859375,0.012470166654928727,4,15749.537890625,15420.6794921875,1,1,71.43587779507077,2,5126270000.0,1,0.8107591908373155,3,2.5000000000000004,76.66666666666667
413,2024-02-12,15942.5498046875,16080.0703125,15917.8701171875,15980.6201171875,5458490000.0,0.0023822800505128435,15990.66015625,162.2001953125,184.06647600446428,179.06989397321428,-0.0030086532446064185,3,15818.5119140625,15469.168994140626,1,1,69.2672317516994,0,5251764000.0,1,-0.2677052826121662,3,1.8,53.333333333333336
414,2024-02-13,15655.599609375,15770.419921875,15551.4404296875,15598.8798828125,5599860000.0,-0.0036361409914436337,15942.5498046875,391.109375,197.49358258928572,192.20033482142858,-0.01799901514048463,2,15827.8318359375,15504.731494140626,0,1,57.96442073501365,0,5419808000.0,1,-1.3121371484639668,2,1.2,33.33333333333333
415,2024-02-14,15859.150390625,15865.509765625,15683.9404296875,15781.7099609375,5092660000.0,-0.0049069733177950076,15655.599609375,209.91015625,200.58928571428572,195.50367373511904,0.013001787624161487,4,15848.333984375,15554.9080078125,1,1,62.62357725311443,0,5524824000.0,0,0.8477991158690378,3,2.0,60.0
416,2024-02-15,15906.169921875,15911.2197265625,15779.7197265625,15865.2998046875,6049100000.0,-0.0025760696419631903,15859.150390625,131.5,202.42501395089286,190.42657180059524,0.0029648203145733465,3,15870.8259765625,15597.433984375,1,1,63.626495684647914,0,5599474000.0,1,0.14848788059265122,3,1.8,53.333333333333336
417,2024-02-16,15775.650390625,15917.41015625,15752.01953125,15910.4296875,5223800000.0,0.00847112865725362,15906.169921875,165.390625,201.33077566964286,188.24567522321428,-0.008205591408306456,2,15827.8240234375,15620.668017578126,0,1,58.90175469141937,0,5484782000.0,0,-0.629794461027673,3,1.3,36.66666666666667
418,2024-02-20,15630.7802734375,15730.4697265625,15508.5,15679.83984375,5595700000.0,0.0031288310850990735,15775.650390625,267.150390625,210.17222377232142,188.8090587797619,-0.00918314703992118,2,15765.4701171875,15634.192529296875,0,0,54.09974320738708,0,5512224000.0,1,-0.6979042411245788,3,1.3,36.66666666666667
419,2024-02-21,15580.8701171875,15583.6796875,15451.650390625,15532.1201171875,4845740000.0,-0.0031386571589833595,15630.7802734375,179.1298828125,197.86648995535714,191.2495349702381,-0.003193068764124063,3,15750.52421875,15641.939013671876,0,0,52.511403513993045,0,5361400000.0,0,-0.28055416821477486,3,1.5,43.333333333333336
420,2024-02-22,16041.6201171875,16061.8203125,15869.240234375,15904.48046875,5653930000.0,-0.008622705325518776,15580.8701171875,480.9501953125,217.35435267857142,209.62244233630952,0.029571519211352593,5,15787.0181640625,15669.9240234375,1,1,63.24080077179348,0,5473654000.0,1,2.002271289288147,5,2.8000000000000003,86.66666666666667
421,2024-02-23,15996.8203125,16134.2197265625,15954.5,16094.7998046875,5077910000.0,0.006087649015613363,16041.6201171875,179.7197265625,208.57931082589286,208.50767299107142,-0.002792723201286873,3,15805.1482421875,15694.2400390625,1,1,61.77921654443943,0,5279416000.0,0,-0.25266066797216186,3,1.7,50.0
422,2024-02-26,15976.25,16054.900390625,15973.900390625,16014.4501953125,5417630000.0,0.0023853579015582667,15996.8203125,81.0,202.49358258928572,204.43289620535714,-0.0012859000787753816,3,15845.2681640625,15720.284521484375,1,1,61.081171739756904,0,5318182000.0,1,-0.1476749380555251,3,1.8,53.333333333333336
423,2024-02-27,16035.2998046875,16046.099609375,15940.509765625,16013.98046875,5423020000.0,-0.0013312952378768648,15976.25,105.58984375,200.21428571428572,204.4228980654762,0.003696099190204194,3,15926.1720703125,15740.647509765626,1,1,62.39473740396433,0,5283646000.0,1,0.19943868257049682,3,1.8,53.333333333333336
424,2024-02-28,15947.740234375,16003.5595703125,15924.7197265625,15969.1396484375,5581690000.0,0.001340048025980775,16035.2998046875,110.580078125,196.56431361607142,201.08337983630952,-0.005460426146002173,2,15999.54609375,15762.539501953124,0,1,59.20384762339302,0,5430836000.0,1,-0.4385290268176847,3,1.4,40.0
425,2024-02-29,16091.919921875,16115.9599609375,15931.7001953125,16059.33984375,6265340000.0,-0.0020287308470951604,15947.740234375,184.259765625,204.43359375,203.03050595238096,0.009040759717745095,3,16009.6060546875,15808.935009765624,1,1,62.5959404120607,0,5553118000.0,1,0.5718202038370974,3,1.8,53.333333333333336
426,2024-03-01,16274.9404296875,16302.240234375,16096.599609375,16109.830078125,5457910000.0,-0.010249043643650707,16091.919921875,210.3203125,204.20075334821428,196.31194196428572,0.011373441373127013,4,16065.230078125,15854.600048828124,1,1,66.41356158433237,0,5629118000.0,0,0.7343464370722471,3,2.0,60.0
427,2024-03-04,16207.509765625,16289.0595703125,16199.0595703125,16264.2099609375,5725470000.0,0.00348619425405104,16274.9404296875,90.0,199.04359654017858,190.68717447916666,-0.004143220330287578,3,16111.48203125,15883.52802734375,1,1,63.82872767753238,0,5690686000.0,1,-0.34675460953721116,3,1.8,53.333333333333336
428,2024-03-05,15939.58984375,16087.5703125,15862.6298828125,16077.740234375,6356800000.0,0.008592649751214891,16207.509765625,344.8798828125,195.74148995535714,192.70191592261904,-0.016530603760192664,2,16092.3400390625,15900.62353515625,0,1,54.71646631808859,0,5877442000.0,1,-1.2098277013399414,2,1.2,33.33333333333333
429,2024-03-06,16031.5400390625,16128.5595703125,15956.66015625,16092.0,5511370000.0,0.003757143980704698,15939.58984375,188.9697265625,194.24574497767858,193.7861793154762,0.005768667588931464,3,16109.1,15921.750537109376,0,1,56.98607699145907,0,5863378000.0,0,0.3438418994390236,3,1.6,46.66666666666667
430,2024-03-07,16273.3798828125,16309.01953125,16096.009765625,16147.3203125,5072790000.0,-0.007806841498952274,16031.5400390625,277.4794921875,204.6728515625,200.45186941964286,0.015085253391797115,4,16145.3919921875,15947.587548828125,1,1,62.333302293368114,0,5624868000.0,0,0.9929615912145037,3,2.0,60.0
431,2024-03-08,16085.1103515625,16449.69921875,16059.5,16322.099609375,5411790000.0,0.014519532626573323,16273.3798828125,390.19921875,220.73060825892858,211.33375186011904,-0.011569172022392493,2,16107.4259765625,15962.157568359375,0,1,56.450011244357064,0,5615644000.0,0,-0.864147093813595,3,1.3,36.66666666666667
432,2024-03-11,16019.26953125,16085.9501953125,15978.0400390625,16052.6298828125,4917620000.0,0.0020781860546239105,16085.1103515625,107.91015625,209.35630580357142,212.94424293154762,-0.004093277501581061,3,16069.7779296875,15963.588037109375,0,1,54.5122762157678,0,5454074000.0,0,-0.3432749149084772,3,1.6,46.66666666666667
433,2024-03-12,16265.6396484375,16275.4501953125,15992.98046875,16116.98046875,5100330000.0,-0.009223761235905356,16019.26953125,282.4697265625,216.73772321428572,216.22470238095238,0.015379609957051343,4,16134.987890625,15979.742529296875,1,1,60.039854461637354,0,5202780000.0,0,1.0134704607674618,4,2.2,66.66666666666666
434,2024-03-13,16177.76953125,16233.2998046875,16143.33984375,16220.1103515625,4839000000.0,0.002610390397770707,16265.6396484375,122.2998046875,191.11983816964286,214.3246837797619,-0.00540219254125307,2,16164.2337890625,16005.851025390624,1,1,57.36249557637455,0,5068306000.0,0,-0.4344716843141588,3,1.4,40.0
435,2024-03-14,16128.5302734375,16245.3203125,16039.6796875,16209.1904296875,5450980000.0,0.004976198940958155,16177.76953125,205.640625,192.97133091517858,205.49283854166666,-0.0030436369931828855,3,16135.2638671875,16019.32001953125,0,1,55.85929347808938,0,5143944000.0,1,-0.27014272488700924,3,1.7,50.0
436,2024-03-15,15973.169921875,16055.330078125,15925.91015625,16043.580078125,8261950000.0,0.004388681074120258,16128.5302734375,202.6201171875,201.65848214285714,205.14569382440476,-0.009632641594030877,2,16112.87578125,16022.67001953125,0,0,51.292063429500075,0,5713976000.0,1,-0.7292221265165318,3,1.3,36.66666666666667
437,2024-03-18,16103.4501953125,16247.58984375,16094.169921875,16154.919921875,5025040000.0,0.0031860093897962344,15973.169921875,274.419921875,213.7177734375,211.95140438988096,0.008156194047562515,3,16129.7119140625,16039.060009765624,0,1,54.64126676916602,0,5735460000.0,0,0.5101893653160294,3,1.6,46.66666666666667
438,2024-03-19,16166.7900390625,16175.58984375,15951.8603515625,16031.9296875,4758740000.0,-0.008411984969448177,16103.4501953125,223.7294921875,221.79987444196428,214.7294456845238,0.003933308886094222,3,16109.9419921875,16065.860498046875,1,1,56.217517062991334,0,5667142000.0,0,0.2159659263420219,3,1.7,50.0
439,2024-03-20,16369.41015625,16377.4404296875,16127.48046875,16185.759765625,5298380000.0,-0.011346417671108224,16166.7900390625,249.9599609375,226.49274553571428,213.91085379464286,0.01253310748131975,4,16148.2701171875,16105.2875,1,1,60.89860474323179,0,5759018000.0,0,0.8151445022262224,3,2.0,60.0
440,2024-03-21,16401.83984375,16538.859375,16393.900390625,16517.240234375,5134740000.0,0.006986662964726605,16369.41015625,169.44921875,223.57338169642858,213.44986979166666,0.0019811152137096943,3,16202.93203125,16123.298486328125,1,1,61.60614794214655,0,5695770000.0,0,0.0799496450864452,3,1.7,50.0
441,2024-03-22,16428.8203125,16467.619140625,16361.0,16387.830078125,4339930000.0,-0.002501260641560781,16401.83984375,106.619140625,224.76046316964286,195.62458147321428,0.0016449659920487747,3,16294.062109375,16144.898486328126,1,1,62.218680583671436,0,4911366000.0,0,0.05652893241636083,3,1.7,50.0
442,2024-03-25,16384.470703125,16441.169921875,16315.7197265625,16335.2998046875,4636940000.0,-0.0030101007649330166,16428.8203125,125.4501953125,209.0869140625,193.04031808035714,-0.0026995005442512765,3,16350.2662109375,16165.309521484374,1,1,60.509774958733225,0,4833746000.0,0,-0.2461655136654388,3,1.7,50.0
443,2024-03-26,16315.7001953125,16476.380859375,16312.9501953125,16446.849609375,5144260000.0,0.007974135909149584,16384.470703125,163.4306640625,207.2626953125,196.96558779761904,-0.004197298103708835,3,16380.0482421875,16179.329541015624,0,1,57.85612438235532,0,4910850000.0,1,-0.35052240048100447,3,1.7,50.0
444,2024-03-27,16399.51953125,16431.8203125,16279.169921875,16424.759765625,4768930000.0,0.0015367186330374647,16315.7001953125,152.650390625,198.34633091517858,199.2065662202381,0.005137342249128984,3,16386.0701171875,16201.918505859376,1,1,60.15001661431528,0,4804960000.0,0,0.2998552160494298,3,1.7,50.0
445,2024-03-28,16379.4599609375,16420.919921875,16347.3798828125,16377.23046875,5174450000.0,-0.00013613365164239318,16399.51953125,73.5400390625,175.72781808035714,197.44275483630952,-0.0012231803666122865,3,16381.594140625,16216.2955078125,0,1,59.317895830062504,0,4812902000.0,1,-0.14330503248185103,3,1.7,50.0
446,2024-04-01,16396.830078125,16490.650390625,16327.8896484375,16397.05078125,4798390000.0,1.3459928126366094e-05,16379.4599609375,162.7607421875,179.64571707589286,196.4189918154762,0.001060481678206937,3,16375.19609375,16222.389990234375,1,1,59.8360427490451,0,4904594000.0,0,0.015805830018493318,3,1.7,50.0
447,2024-04-02,16240.4501953125,16251.41015625,16137.240234375,16199.240234375,4710280000.0,-0.002543944057947355,16396.830078125,259.58984375,178.01143973214286,198.7651599702381,-0.009537202134034861,2,16346.3919921875,16224.03701171875,0,1,53.25934137643056,0,4919262000.0,0,-0.7225725196576784,3,1.3,36.66666666666667
448,2024-04-03,16277.4599609375,16340.740234375,16169.3095703125,16178.7998046875,5151500000.0,-0.006098113422567667,16240.4501953125,171.4306640625,181.52078683035714,202.64281063988096,0.0022788632814920717,3,16338.7439453125,16240.930517578125,0,1,54.53302468416332,0,4920710000.0,1,0.10069481269131964,3,1.7,50.0
449,2024-04-04,16049.080078125,16468.0390625,16046.5595703125,16418.5703125,5368700000.0,0.022504409783700524,16277.4599609375,421.4794921875,196.93784877232142,206.29041108630952,-0.014030437387686057,2,16268.6560546875,16241.80751953125,0,0,46.171804310850604,0,5040664000.0,1,-1.0356322117637358,2,1.1,30.000000000000004
450,2024-04-05,16248.51953125,16326.5,16080.48046875,16095.400390625,4578130000.0,-0.009513223461914404,16049.080078125,277.419921875,202.28069196428572,210.50232514880952,0.01242684640827707,4,16242.46796875,16240.564501953126,1,1,52.955370247062724,0,4921400000.0,0,0.8077409150709386,3,2.0,60.0
451,2024-04-08,16253.9599609375,16323.599609375,16220.7197265625,16285.1796875,4386700000.0,0.0019170636837653869,16248.51953125,102.8798828125,190.02783203125,202.18805803571428,0.0003348261776734418,3,16213.8939453125,16249.006982421875,1,1,53.12889452078569,0,4839062000.0,0,-0.03475317140202703,3,1.7,50.0
452,2024-04-09,16306.6396484375,16348.1796875,16141.150390625,16328.759765625,4869190000.0,0.0013546722166901406,16253.9599609375,207.029296875,188.8349609375,193.46568080357142,0.0032410371150539685,3,16227.1318359375,16263.37548828125,1,1,54.86493144650556,0,4870844000.0,0,0.167732888172149,3,1.7,50.0
453,2024-04-10,16170.3603515625,16200.099609375,16092.01953125,16104.009765625,5308250000.0,-0.004120128272595153,16306.6396484375,214.6201171875,186.31068638392858,198.54710751488096,-0.008357288798496176,2,16205.7119140625,16258.6115234375,0,0,49.73311835430381,0,4902194000.0,1,-0.6403637581121058,3,1.3,36.66666666666667
454,2024-04-11,16442.19921875,16464.599609375,16154.650390625,16236.2001953125,4714750000.0,-0.012687637560478793,16170.3603515625,309.94921875,196.34640066964286,199.85565476190476,0.016810934405752542,4,16284.3357421875,16271.8330078125,1,1,58.14333144205992,0,4771404000.0,0,1.1131959293705473,4,2.2,66.66666666666666
455,2024-04-12,16175.08984375,16341.4599609375,16125.330078125,16293.0302734375,4552740000.0,0.007238704385136882,16442.19921875,316.869140625,211.3642578125,209.12086123511904,-0.0162453557122334,2,16269.6498046875,16274.160986328125,0,0,49.39765081185762,0,4766326000.0,0,-1.1899534546052715,2,1.0,26.666666666666668
456,2024-04-15,15885.01953125,16295.26953125,15863.8798828125,16276.4697265625,4910550000.0,0.02405006748322519,16175.08984375,431.3896484375,233.21707589285714,219.87081473214286,-0.01793315000423834,2,16195.86171875,16269.753466796876,0,0,42.00799094916909,0,4871096000.0,1,-1.3075480899994603,2,1.1,30.000000000000004
457,2024-04-16,15865.25,15965.7900390625,15822.01953125,15856.3798828125,5001860000.0,-0.0005594036755586784,15885.01953125,143.7705078125,231.81277901785714,217.06845238095238,-0.0012445393102040736,3,16107.5837890625,16257.84345703125,0,0,41.55175936994407,0,4897630000.0,1,-0.14479318610103267,3,1.6,46.66666666666667
458,2024-04-17,15683.3701171875,15957.0302734375,15654.509765625,15942.2900390625,4991470000.0,0.016241074603496927,15865.25,302.5205078125,242.51778738839286,218.40657552083334,-0.011464041399442126,2,16010.1857421875,16233.6724609375,0,0,37.51501261374854,0,4834274000.0,1,-0.8568222691396553,3,1.3,36.66666666666667
459,2024-04-18,15601.5,15786.1201171875,15587.5,15705.6904296875,4932540000.0,0.006633928648597023,15683.3701171875,198.6201171875,251.45207868303572,217.2108909970238,-0.005220186514490188,2,15842.0458984375,16195.276953125,0,0,35.827733789606185,0,4877832000.0,1,-0.4217906766474594,3,1.3,36.66666666666667
460,2024-04-19,15282.009765625,15576.7001953125,15222.7802734375,15547.099609375,5316010000.0,0.017050758688787786,15601.5,378.7197265625,266.87772042410717,223.3423084077381,-0.020478174173957586,1,15663.4298828125,16139.28544921875,0,0,30.132254848789543,0,5030486000.0,1,-1.4848689819619605,2,0.8,20.000000000000004
461,2024-04-22,15451.3095703125,15539.0,15265.66015625,15396.1298828125,4616730000.0,-0.0035839972720417197,15282.009765625,273.33984375,267.85986328125,228.28948102678572,0.011078373020564358,4,15576.687890625,16090.409912109375,0,0,35.943358587953384,0,4971722000.0,0,0.7137879747641711,3,1.8,53.333333333333336
462,2024-04-23,15696.6396484375,15730.349609375,15510.58984375,15525.5498046875,4951670000.0,-0.011019889530633193,15451.3095703125,279.0400390625,275.54624720982144,236.5,0.015877623641452843,4,15542.9658203125,16056.018359375,1,0,43.30246529100709,0,4961684000.0,0,1.0481688466524754,4,2.1,63.33333333333334
463,2024-04-24,15712.75,15839.0,15634.4404296875,15805.599609375,4735870000.0,0.005874475607994447,15696.6396484375,204.5595703125,260.05196707589283,240.2671130952381,0.0010263567185926359,3,15548.841796875,16025.870849609375,1,0,43.75939544609921,0,4910564000.0,0,0.013428222627181312,3,1.6,46.66666666666667
464,2024-04-25,15611.759765625,15644.509765625,15343.91015625,15375.259765625,4743640000.0,-0.01538185393971367,15712.75,368.83984375,266.5819614955357,250.04850260416666,-0.006427279398895758,2,15550.89375,15986.482861328124,1,0,41.50147703952514,0,4872784000.0,0,-0.5058931340979892,3,1.3,36.66666666666667
465,2024-04-26,15927.900390625,15981.0,15770.7197265625,15821.33984375,4694400000.0,-0.006735241637394905,15611.759765625,369.240234375,285.60770089285717,260.3623046875,0.02025015947888842,5,15680.071875,15963.9048828125,1,0,50.16946146178447,0,4748462000.0,0,1.3528189808465276,4,2.4000000000000004,73.33333333333334
466,2024-04-29,15983.080078125,16021.490234375,15885.8896484375,16007.0,4972520000.0,0.001494341342850003,15927.900390625,135.6005859375,280.50565011160717,263.31756882440476,0.003464341573386376,3,15786.4259765625,15943.2173828125,1,1,51.51973518845145,0,4819620000.0,1,0.1832913045525614,3,1.8,53.333333333333336
467,2024-04-30,15657.8203125,15979.3603515625,15655.669921875,15920.8896484375,5229400000.0,0.016523532399668257,15983.080078125,327.41015625,288.5620814732143,271.15801711309524,-0.020350255647543336,1,15778.662109375,15914.085888671874,0,0,43.958319570540844,0,4875166000.0,1,-1.475956442948704,2,0.8,20.000000000000004
468,2024-05-01,15605.48046875,15926.2197265625,15557.6396484375,15646.08984375,5277790000.0,0.0025954967282909892,15657.8203125,368.580078125,292.75,276.3480282738095,-0.003342728598578648,3,15757.208203125,15880.4869140625,0,0,42.86801061831262,0,4983550000.0,1,-0.29098150153922603,3,1.6,46.66666666666667
469,2024-05-02,15840.9599609375,15862.7900390625,15604.73046875,15758.1103515625,4901610000.0,-0.00525758530221138,15605.48046875,258.0595703125,288.54931640625,280.4732142857143,0.015089538105478306,4,15803.0482421875,15870.080908203125,1,0,48.997260811497085,0,5015144000.0,0,0.9932601224665022,3,1.9000000000000001,56.66666666666668
470,2024-05-03,16156.330078125,16204.7099609375,16068.33984375,16147.48046875,4887310000.0,-0.0005480489288794329,15840.9599609375,363.75,283.71791294642856,277.7241908482143,0.019908523092361685,4,15848.7341796875,15865.471435546875,1,1,55.83153558178779,0,5053726000.0,0,1.3290159578707383,4,2.2,66.66666666666666
471,2024-05-06,16349.25,16350.080078125,16197.8603515625,16208.5400390625,4460130000.0,-0.008681223638797184,16156.330078125,193.75,287.28787667410717,273.7399088541667,0.011940825728499194,4,15921.9681640625,15870.2359375,1,1,59.41426167312016,0,4951248000.0,0,0.7738781245026506,3,2.0,60.0
472,2024-05-07,16332.5595703125,16397.390625,16303.83984375,16358.33984375,5041870000.0,0.0015759712589263647,16349.25,93.55078125,272.36146763392856,273.29566592261904,-0.0010208682164319915,3,16056.916015625,15871.53193359375,1,1,58.96860818834828,0,4913742000.0,1,-0.1292092249246369,3,1.8,53.333333333333336
473,2024-05-08,16302.759765625,16341.650390625,16226.0703125,16226.0703125,4530190000.0,-0.004726310908804649,16332.5595703125,115.580078125,266.43003627232144,268.9409412202381,-0.001824564273542717,3,16196.371875,15878.151904296876,1,1,58.13023141577969,0,4764222000.0,0,-0.1852055896779585,3,1.7,50.0
474,2024-05-09,16346.259765625,16362.7900390625,16241.98046875,16323.740234375,4505120000.0,-0.0013795570700505099,16302.759765625,120.8095703125,248.00788225446428,264.47377232142856,0.0026682598912928235,3,16297.4318359375,15873.354931640624,1,1,59.045565875055686,0,4684924000.0,0,0.12782546040719575,3,1.7,50.0
475,2024-05-10,16340.8701171875,16437.390625,16293.51953125,16389.01953125,4402110000.0,0.002937906930349946,16346.259765625,143.87109375,238.76011439732142,256.56529017857144,-0.00032971753262078796,3,16334.33984375,15881.6439453125,1,1,58.87383142814777,0,4587884000.0,0,-0.08105429689210103,3,1.7,50.0
