,Period,Close,High,Low,Open,Volume,Prev Close,Weekday,p_change,TR,atr14,atr21,ma_short,ma_long,SMA_short,SMA_long,prev_ma_short,prev_ma_long,golden_cross,death_cross,ma_diff,ma_ratio,volatility,future_return_1d,score
540,2023-12-13,42890.7421875,43429.78125,40676.8671875,41468.46484375,26797884674.0,41450.22265625,2,-0.034297805551978644,2752.9140625,1542.308872767857,1306.6082589285713,42618.09609375,40607.6548828125,43035.69375,37735.056484375,42873.26796875,40327.598828125,False,False,2010.441210937497,1.0495089218212508,2752.9140625,0.003106275665913481,52.0
541,2023-12-14,43023.97265625,43390.859375,41767.08984375,42884.26171875,25578530178.0,42890.7421875,3,-0.003257860387483717,1623.76953125,1614.6771763392858,1349.642299107143,42477.69375,40872.839453125,43140.08125,37905.47953125,42618.09609375,40607.6548828125,False,False,1604.854296874997,1.0392645658669133,1623.76953125,-0.025432678020983396,37.0
542,2023-12-15,41929.7578125,43087.82421875,41692.96875,43028.25,19639442462.0,43023.97265625,4,0.025529557616217252,1394.85546875,1619.6847098214287,1361.124255952381,42107.70546875,41079.4876953125,42924.9921875,38060.94171875,42477.69375,40872.839453125,False,False,1028.2177734375,1.025029956095456,1394.85546875,0.007401888090741044,54.0
543,2023-12-16,42240.1171875,42664.9453125,41723.11328125,41937.7421875,14386729590.0,41929.7578125,5,-0.007210092490151416,941.83203125,1613.648158482143,1392.8776041666667,42306.9625,41317.5375,42774.359375,38227.548046875,42107.70546875,41079.4876953125,False,False,989.4250000000029,1.0239468530766143,941.83203125,-0.020725632012665685,40.0
544,2023-12-17,41364.6640625,42359.49609375,41274.54296875,42236.109375,16678702876.0,42240.1171875,6,0.0206327080167999,1084.953125,1631.3275669642858,1413.2300967261904,42289.85078125,41523.0623046875,42581.559375,38373.04984375,42306.9625,41317.5375,False,False,766.7884765625058,1.0184665685525787,1084.953125,0.030433584522719704,65.0
545,2023-12-18,42623.5390625,42720.296875,40530.2578125,41348.203125,25224642008.0,41364.6640625,0,-0.030843805561381332,2190.0390625,1616.8046875,1478.9830729166667,42236.41015625,41762.6849609375,42427.253125,38534.751015625,42289.85078125,41523.0623046875,False,False,473.72519531250146,1.0113432648249412,2190.0390625,-0.00828208371511267,46.0
546,2023-12-19,42270.52734375,43354.296875,41826.3359375,42641.51171875,23171001281.0,42623.5390625,1,0.008700075584723549,1527.9609375,1512.55078125,1481.3911830357142,42085.72109375,41983.28671875,42281.707421875,38690.114296875,42236.41015625,41762.6849609375,False,False,102.43437499999709,1.0024398846066105,1527.9609375,0.032687613405284324,66.0
547,2023-12-20,43652.25,44275.5859375,42223.81640625,42261.30078125,27868908174.0,42270.52734375,2,-0.03291307160538513,2051.76953125,1602.8423549107142,1543.2144717261904,42430.21953125,42280.2619140625,42268.9625,38869.803671875,42085.72109375,41983.28671875,False,False,149.95761718749418,1.0035467523236326,2051.76953125,0.004968869731800767,52.0
548,2023-12-21,43869.15234375,44240.66796875,43330.05078125,43648.125,22452766169.0,43652.25,3,-0.005063845096438851,910.6171875,1584.890625,1557.5003720238096,42756.0265625,42539.28203125,42531.49453125,39038.441640625,42430.21953125,42280.2619140625,False,False,216.74453125000582,1.005095161951506,910.6171875,0.0029348640929083942,51.0
549,2023-12-22,43997.90234375,44367.95703125,43441.96875,43868.98828125,21028503216.0,43869.15234375,4,-0.0029386148974650285,925.98828125,1538.159877232143,1538.51171875,43282.67421875,42765.360546875,42786.2625,39219.63484375,42756.0265625,42539.28203125,False,False,517.3136718749956,1.0120965581783876,925.98828125,-0.005872083923035038,47.0
550,2023-12-23,43739.54296875,44015.69921875,43351.35546875,44012.19921875,13507796558.0,43997.90234375,5,0.006195015355738994,664.34375,1533.208705357143,1521.2736235119048,43505.875,42953.4181640625,42871.142578125,39399.77921875,43282.67421875,42765.360546875,False,False,552.4568359374971,1.0128617665264115,664.34375,-0.016539399640431916,42.0
551,2023-12-24,43016.1171875,43945.5234375,42786.91796875,43728.3671875,18830554085.0,43739.54296875,6,0.016288053860918014,1158.60546875,1584.4419642857142,1536.567150297619,43654.99296875,43005.219140625,42870.35703125,39558.45765625,43505.875,42953.4181640625,False,False,649.7738281249985,1.0151091853758556,1158.60546875,0.013879063861056438,57.0
552,2023-12-25,43613.140625,43765.09375,42765.76953125,43010.57421875,21115795370.0,43016.1171875,0,-0.014009727077471047,999.32421875,1400.551060267857,1470.1845238095239,43647.17109375,42981.84375,43038.6953125,39729.733359375,43654.99296875,43005.219140625,False,False,665.3273437500029,1.015479264864016,999.32421875,-0.025055253200995543,37.0
553,2023-12-26,42520.40234375,43603.17578125,41676.48828125,43599.84765625,30026850982.0,43613.140625,1,0.024758006518980635,1936.65234375,1440.2589285714287,1420.1434151785713,43377.42109375,42920.5416015625,43066.723828125,39879.393984375,43647.17109375,42981.84375,False,False,456.87949218750146,1.0106447746263032,1926.6875,0.02169436492022258,61.0
554,2023-12-27,43442.85546875,43683.16015625,42167.58203125,42518.46875,25260941032.0,42520.40234375,2,-0.02174082806662693,1515.578125,1351.8777901785713,1454.8048735119048,43266.41171875,42928.051171875,43274.54296875,40039.37984375,43377.42109375,42920.5416015625,False,False,338.3605468750029,1.0078820383790608,1515.578125,-0.018760276947869105,41.0
555,2023-12-28,42627.85546875,43804.78125,42318.55078125,43468.19921875,22992093014.0,43442.85546875,3,0.01933238011013619,1486.23046875,1342.0535714285713,1470.2472098214287,43044.07421875,42851.1138671875,43274.974609375,40178.83140625,43266.41171875,42928.051171875,False,False,192.96035156249854,1.0045030416749623,1486.23046875,-0.012396896798793995,44.0
556,2023-12-29,42099.40234375,43124.32421875,41424.0625,42614.64453125,26000021055.0,42627.85546875,4,0.012090730620131412,1700.26171875,1363.8683035714287,1475.9635416666667,42860.73125,42769.784765625,43257.862109375,40286.956953125,43044.07421875,42851.1138671875,False,False,90.94648437499563,1.002126419033282,1700.26171875,0.0013658151137277688,51.0
557,2023-12-30,42156.90234375,42584.125,41556.2265625,42091.75390625,16013925945.0,42099.40234375,5,-0.001547771985104342,1027.8984375,1370.015904017857,1489.974888392857,42569.48359375,42688.644921875,43108.32734375,40383.815625,42860.73125,42769.784765625,False,True,-119.16132812499563,0.997208594268029,1027.8984375,0.002568622223877744,51.0
558,2023-12-31,42265.1875,42860.9375,41998.25390625,42152.09765625,16397498810.0,42156.90234375,6,-0.0026828995480188606,862.68359375,1354.1395089285713,1510.0388764880952,42518.440625,42739.7126953125,42947.930859375,40486.358359375,42569.48359375,42688.644921875,False,False,-221.27207031249418,0.9948227993040121,862.68359375,0.045004994506412634,73.0
559,2024-01-01,44167.33203125,44175.4375,42214.9765625,42280.234375,18426978443.0,42265.1875,0,-0.04463309355176676,1960.4609375,1337.7410714285713,1433.213355654762,42663.3359375,42875.5681640625,42964.873828125,40628.614609375,42518.440625,42739.7126953125,False,False,-212.2322265624971,0.9950500428180824,1960.4609375,0.01790093905130144,59.0
560,2024-01-02,44957.96875,45899.70703125,44176.94921875,44187.140625,39335274536.0,44167.33203125,1,-0.017444625610462887,1732.375,1352.342075892857,1449.957775297619,43129.35859375,42978.9294921875,43086.71640625,40797.726875,42663.3359375,42875.5681640625,True,False,150.42910156250582,1.003500066272936,1722.7578125,-0.046928120362421846,27.0
561,2024-01-03,42848.17578125,45503.2421875,40813.53515625,44961.6015625,46342323118.0,44957.96875,2,0.04700512677049948,4689.70703125,1540.7661830357142,1542.186011904762,43279.11328125,42970.1396484375,43069.922265625,40943.937578125,43129.35859375,42978.9294921875,False,False,308.9736328125,1.007190426545978,4689.70703125,0.03108057856532508,66.0
562,2024-01-04,44179.921875,44770.0234375,42675.17578125,42855.81640625,30448091210.0,42848.17578125,3,-0.030896750541354646,2094.84765625,1625.3540736607142,1564.6183035714287,43683.7171875,43082.6478515625,43126.600390625,41069.924375,43279.11328125,42970.1396484375,False,False,601.0693359375,1.0139515411868005,2094.84765625,-0.0003900067727315328,50.0
563,2024-01-05,44162.69140625,44353.28515625,42784.71875,44192.98046875,32336029347.0,44179.921875,4,0.0006853817547204851,1568.56640625,1671.2525111607142,1572.8902529761904,44063.21796875,43178.7765625,43290.829296875,41230.0828125,43683.7171875,43082.6478515625,False,False,884.44140625,1.0204832437753255,1568.56640625,-0.00392856703759333,48.0
564,2024-01-06,43989.1953125,44227.6328125,43475.15625,44178.953125,16092503468.0,44162.69140625,5,0.00429520844378315,752.4765625,1677.5477120535713,1563.873325892857,44027.590625,43310.003125,43345.46328125,41377.933046875,44063.21796875,43178.7765625,False,False,717.5874999999942,1.0165686319146392,752.4765625,-0.0010479313368321802,49.0
565,2024-01-07,43943.09765625,44495.5703125,43662.23046875,43998.46484375,19330573863.0,43989.1953125,6,0.0012583890755421422,833.33984375,1654.314453125,1551.8917410714287,43824.61640625,43375.9810546875,43476.9875,41525.0809375,44027.590625,43310.003125,False,False,448.63535156250146,1.0103429441975473,833.33984375,0.06889378335779234,84.0
566,2024-01-08,46970.50390625,47218.0,43244.08203125,43948.70703125,42746192015.0,43943.09765625,0,-0.06875735554293629,3973.91796875,1866.785435267857,1636.838355654762,44649.08203125,43610.9798828125,43964.09765625,41716.760078125,43824.61640625,43375.9810546875,False,False,1038.1021484375015,1.023803687769158,3973.91796875,-0.017687130611972322,41.0
567,2024-01-09,46139.73046875,47893.69921875,45244.71484375,46987.640625,39821290992.0,46970.50390625,1,0.018045386935194727,2648.984375,1917.666294642857,1690.220424107143,45041.04375,43735.35390625,44362.38046875,41890.015546875,44649.08203125,43610.9798828125,False,False,1305.6898437499985,1.0298543335569856,2648.984375,0.010577584004972667,55.0
568,2024-01-10,46627.77734375,47647.22265625,44483.15234375,46121.5390625,50114613298.0,46139.73046875,2,-0.010976179276324426,3164.0703125,2035.415736607143,1743.1871279761904,45534.0609375,43873.28515625,44798.639453125,42106.29484375,45041.04375,43735.35390625,False,False,1660.7757812499985,1.0378539189699454,3164.0703125,-0.005558733892443237,47.0
569,2024-01-11,46368.5859375,48969.37109375,45678.64453125,46656.07421875,45833734549.0,46627.77734375,3,0.006161861795360079,3290.7265625,2164.3083147321427,1856.525669642857,46009.9390625,43991.8193359375,45018.76484375,42285.019765625,45534.0609375,43873.28515625,False,False,2018.1197265625015,1.0458748866727108,3290.7265625,-0.07581464687080204,12.0
570,2024-01-12,42853.16796875,46498.13671875,41903.76953125,46354.79296875,43332698900.0,46368.5859375,4,0.07553965352322066,4594.3671875,2371.0301339285716,2031.2103794642858,45791.953125,43947.5005859375,44808.284765625,42396.290703125,46009.9390625,43991.8193359375,False,False,1844.4525390624985,1.0419694525165486,4594.3671875,-0.0002516769882185818,50.0
571,2024-01-13,42842.3828125,43234.66015625,42464.14453125,42799.4453125,20601860469.0,42853.16796875,5,-0.0010032256186147273,770.515625,2352.6456473214284,2036.2661830357142,44966.32890625,43938.8138671875,44807.70546875,42498.732734375,45791.953125,43947.5005859375,False,False,1027.5150390624985,1.0233851337491344,770.515625,-0.024417719383824248,38.0
572,2024-01-14,41796.26953125,43065.59765625,41724.61328125,42842.26171875,17521429522.0,42842.3828125,6,0.02441496189829351,1340.984375,2386.809988839286,2044.950892857143,44097.63671875,43847.9703125,44569.340234375,42578.722265625,44966.32890625,43938.8138671875,False,False,249.66640624999854,1.0056939102191196,1340.984375,0.017123519079014694,59.0
573,2024-01-15,42511.96875,43319.72265625,41705.41796875,41715.06640625,22320220558.0,41796.26953125,0,-0.0191034657835425,1614.3046875,2362.084542410714,2074.2356770833335,43274.475,43847.5486328125,44404.26796875,42679.37921875,44097.63671875,43847.9703125,False,True,-573.0736328124985,0.986930315361264,1614.3046875,0.015124600939588336,58.0
574,2024-01-16,43154.9453125,43566.2734375,42085.99609375,42499.3359375,24062872740.0,42511.96875,1,-0.015426343977801123,1480.27734375,2344.077566964286,2052.5035342261904,42631.746875,43833.153125,44320.84296875,42797.394765625,43274.475,43847.5486328125,False,False,-1201.40625,0.972591379712659,1480.27734375,-0.009553782672285712,45.0
575,2024-01-17,42742.65234375,43189.890625,42189.30859375,43132.1015625,20851232595.0,43154.9453125,2,0.009029219644808491,1000.58203125,2080.5686383928573,2027.9799107142858,42609.64375,43838.89296875,44200.7984375,42895.62609375,42631.746875,43833.153125,False,False,-1229.2492187499956,0.971959848082244,1000.58203125,-0.03463972563266768,33.0
576,2024-01-18,41262.05859375,42876.34765625,40631.171875,42742.3125,25218357242.0,42742.65234375,3,0.03463205006163389,2245.17578125,2091.3063616071427,2064.120163690476,42293.57890625,43797.02578125,43629.95390625,42963.697421875,42609.64375,43838.89296875,False,False,-1503.4468750000015,0.9656723978813273,2245.17578125,0.00863620644230233,54.0
577,2024-01-19,41618.40625,42134.16015625,40297.45703125,41278.4609375,25752407154.0,41262.05859375,4,-0.008235416359508014,1836.703125,2110.458984375,2070.6173735119046,42258.00625,43770.1009765625,43177.821484375,43041.810625,42293.57890625,43797.02578125,False,False,-1512.0947265625,0.965453707146525,1836.703125,0.0011336255217605793,51.0
578,2024-01-20,41665.5859375,41877.89453125,41446.82421875,41624.58984375,11586690904.0,41618.40625,5,-0.000984900845963666,431.0703125,2087.501395089286,2042.196986607143,42088.7296875,43740.1208984375,42681.60234375,43101.34734375,42258.00625,43770.1009765625,False,False,-1651.3912109374942,0.9622453898842221,431.0703125,-0.002875293327920693,49.0
579,2024-01-21,41545.78515625,41855.3671875,41497.0078125,41671.48828125,9344043642.0,41665.5859375,6,0.003016525931389877,358.359375,2053.57421875,2018.1815476190477,41766.89765625,43609.0435546875,42199.322265625,43142.73640625,42088.7296875,43740.1208984375,False,False,-1842.1458984374985,0.9577577092208552,358.359375,-0.04906437466721814,25.0
580,2024-01-22,39507.3671875,41651.20703125,39450.1171875,41553.65234375,31338708143.0,41545.78515625,0,0.04924441152181362,2201.08984375,1926.943638392857,2029.6400669642858,41119.840625,43336.5134765625,41864.7421875,43133.3159375,41766.89765625,43609.0435546875,False,False,-2216.6728515625,0.9488497649271824,2201.08984375,0.008560013431039267,54.0
581,2024-01-23,39845.55078125,40127.3515625,38521.89453125,39518.71484375,29244553045.0,39507.3671875,1,-0.008270409065483314,1605.45703125,1852.405970982143,2023.5963541666667,40836.5390625,43186.3822265625,41565.058984375,43090.625,41119.840625,43336.5134765625,False,False,-2349.8431640624985,0.9455883303274895,1605.45703125,0.005810521700930968,53.0
582,2024-01-24,40077.07421875,40483.78515625,39508.796875,39877.59375,22359526178.0,39845.55078125,2,-0.005002319598333338,974.98828125,1696.04296875,1846.7049851190477,40528.27265625,42981.23984375,41393.139453125,43010.553515625,40836.5390625,43186.3822265625,False,False,-2452.9671874999985,0.9429293525171147,974.98828125,-0.0035747525934159484,48.0
583,2024-01-25,39933.80859375,40254.48046875,39545.6640625,40075.55078125,18491782013.0,40077.07421875,3,0.003536874346997531,708.81640625,1511.620814732143,1780.7034970238096,40181.9171875,42769.795703125,41135.3234375,42934.30078125,40528.27265625,42981.23984375,False,False,-2587.878515624994,0.9394928483271686,708.81640625,0.04715459322091097,74.0
584,2024-01-26,41816.87109375,42209.38671875,39825.69140625,39936.81640625,25598119893.0,39933.80859375,4,-0.04707572752859131,2383.6953125,1353.7156808035713,1819.5191592261904,40236.134375,42661.1794921875,41001.516015625,42904.784921875,40181.9171875,42769.795703125,False,False,-2425.0451171874956,0.9431556945669636,2383.6953125,0.007250269707417545,54.0
585,2024-01-27,42120.0546875,42195.6328125,41431.28125,41815.625,11422941934.0,41816.87109375,5,-0.0072802854794111055,764.3515625,1353.275390625,1820.0846354166667,40758.671875,42570.02734375,40939.25625,42863.853984375,40236.134375,42661.1794921875,False,False,-1811.35546875,0.9574499810835584,764.3515625,-0.0020052428261700603,49.0
586,2024-01-28,42035.59375,42797.17578125,41696.91015625,42126.125,16858971687.0,42120.0546875,6,0.002149052399194087,1100.265625,1336.0811941964287,1832.795386904762,41196.68046875,42323.2818359375,41016.609765625,42830.046171875,40758.671875,42570.02734375,False,False,-1126.6013671875044,0.9733810489565843,1100.265625,0.02979980135881868,65.0
587,2024-01-29,43288.24609375,43305.8671875,41818.33203125,42030.9140625,20668476578.0,42035.59375,0,-0.029914458424110082,1487.53515625,1327.0262276785713,1714.396205357143,41838.91484375,42180.7076171875,41183.59375,42820.217109375,41196.68046875,42323.2818359375,False,False,-341.79277343750437,0.9918969407403153,1487.53515625,-0.007753530092744034,46.0
588,2024-01-30,42952.609375,43838.9453125,42711.37109375,43300.2265625,23842814518.0,43288.24609375,1,0.0080280685598318,1127.57421875,1301.8331473214287,1641.9481026785713,42442.675,41996.94921875,41312.29609375,42854.39265625,41838.91484375,42180.7076171875,True,False,445.7257812500029,1.0106132895255877,1127.57421875,-0.008614235820219014,46.0
589,2024-01-31,42582.60546875,43717.40625,42298.9453125,42946.25,24673628793.0,42952.609375,2,0.008467433856273831,1418.4609375,1331.681640625,1558.8238467261904,42595.821875,41807.6501953125,41415.978125,42877.0403125,42442.675,41996.94921875,False,False,788.1716796875044,1.0188523314753497,1418.4609375,0.011581441842771224,56.0
590,2024-02-01,43075.7734375,43243.16796875,41879.19140625,42569.76171875,21423953779.0,42582.60546875,3,-0.011886646725746772,1363.9765625,1268.7388392857142,1467.0738467261904,42786.965625,41818.78046875,41772.81875,42880.7409375,42595.821875,41807.6501953125,False,False,968.1851562499942,1.023151922303748,1363.9765625,0.002555634611174821,51.0
591,2024-02-02,43185.859375,43422.48828125,42584.3359375,43077.640625,18603843039.0,43075.7734375,4,-0.002512179135855354,838.15234375,1197.413783482143,1288.2064732142858,43017.01875,41835.954296875,42106.849609375,42883.978671875,42786.965625,41818.78046875,False,False,1181.064453125,1.0282308476757567,838.15234375,-0.004483165966869219,48.0
592,2024-02-03,42992.25,43359.94140625,42890.80859375,43184.96484375,11169245236.0,43185.859375,5,0.004462544879850491,469.1328125,1200.132533482143,1273.8549107142858,42957.81953125,41895.7533203125,42398.3671875,42905.228515625,43017.01875,41835.954296875,False,False,1062.0662109375044,1.025350211579143,469.1328125,-0.00950561947211416,45.0
593,2024-02-04,42583.58203125,43097.64453125,42374.83203125,42994.94140625,14802225490.0,42992.25,6,0.009567622644560748,722.8125,1226.1648995535713,1244.4181547619048,42884.0140625,41899.333984375,42663.34453125,42912.0978125,42957.81953125,41895.7533203125,False,False,984.6800781249985,1.0235010914133433,722.8125,0.0017632602500395132,51.0
594,2024-02-05,42658.66796875,43494.25,42264.81640625,42577.62109375,18715487317.0,42583.58203125,0,-0.0019035087662964084,1229.43359375,1156.7608816964287,1226.0909598214287,42899.2265625,41874.5201171875,42747.52421875,42937.977890625,42884.0140625,41899.333984375,False,False,1024.7064453124985,1.0244708821126742,1229.43359375,0.009986338686479218,55.0
595,2024-02-06,43084.671875,43344.1484375,42529.01953125,42657.390625,16798476726.0,42658.66796875,1,-0.010016581974181643,815.12890625,1100.308872767857,1194.417224702381,42901.00625,41891.62109375,42843.9859375,42947.200546875,42899.2265625,41874.5201171875,False,False,1009.3851562499985,1.0240951562602716,815.12890625,0.02863085008118099,64.0
596,2024-02-07,44318.22265625,44341.94921875,42775.95703125,43090.01953125,21126587775.0,43084.671875,2,-0.028503192580576,1565.9921875,1142.5234375,1221.341517857143,43127.47890625,42044.429296875,43072.248828125,42988.154453125,42901.00625,41891.62109375,False,False,1083.049609374997,1.0257596458671754,1565.9921875,0.022188248784866905,61.0
597,2024-02-08,45301.56640625,45575.83984375,44332.125,44332.125,26154524080.0,44318.22265625,3,-0.02186769540711166,1257.6171875,1181.7234933035713,1174.314918154762,43589.3421875,42228.5873046875,43273.580859375,43021.14078125,43127.47890625,42044.429296875,False,False,1360.7548828125,1.0322235473565429,1243.71484375,0.04074103742791041,70.0
598,2024-02-09,47147.19921875,48152.49609375,45260.82421875,45297.3828125,39316770844.0,45301.56640625,4,-0.04083715860377557,2891.671875,1218.007533482143,1224.551525297619,44502.065625,42502.66796875,43693.03984375,43086.70171875,43589.3421875,42228.5873046875,False,False,1999.397656250003,1.0470416976581343,2891.671875,0.013236801662479454,57.0
599,2024-02-10,47771.27734375,48146.171875,46905.3203125,47153.52734375,16398681570.0,47147.19921875,5,-0.013100822670096178,1240.8515625,1252.043247767857,1263.112537202381,45524.5875,42813.942578125,44211.90703125,43162.16921875,44502.065625,42502.66796875,False,False,2710.6449218749985,1.0633122006208313,1240.8515625,0.010940478338881553,55.0
600,2024-02-11,48293.91796875,48535.9375,47617.40625,47768.96875,19315867136.0,47771.27734375,6,-0.010989335388363393,918.53125,1239.062220982143,1289.787388392857,46566.43671875,43253.2701171875,44733.721484375,43253.25671875,45524.5875,42813.942578125,False,False,3313.1666015625015,1.0765992164889737,918.53125,0.0344619935076905,67.0
601,2024-02-12,49958.22265625,50280.4765625,47745.76171875,48296.38671875,34511985805.0,48293.91796875,0,-0.034409115265238446,2534.71484375,1313.8607700892858,1305.674293154762,47694.43671875,43758.9037109375,45410.9578125,43392.098828125,46566.43671875,43253.2701171875,False,False,3935.5330078125044,1.089936736848113,2534.71484375,-0.00431923392240626,48.0
602,2024-02-13,49742.44140625,50358.390625,48406.49609375,49941.359375,35593051468.0,49958.22265625,1,0.003983030723220077,1951.89453125,1372.7407924107142,1322.1713169642858,48582.61171875,44242.1720703125,46085.976953125,43514.68484375,47694.43671875,43758.9037109375,False,False,4340.439648437496,1.0981063868550438,1951.89453125,0.04190091694992919,71.0
603,2024-02-14,51826.6953125,52021.37109375,49296.83203125,49733.4453125,39105608050.0,49742.44140625,2,-0.0420893824436869,2724.5390625,1466.0320870535713,1405.4832589285713,49518.5109375,44836.81640625,47010.28828125,43700.810703125,48582.61171875,44242.1720703125,False,False,4681.694531250003,1.1044163013009416,2724.5390625,0.0021583350882305014,51.0
604,2024-02-15,51938.5546875,52820.06640625,51371.62890625,51836.78515625,38564360533.0,51826.6953125,3,-0.0019632685735282247,1448.4375,1472.0650111607142,1440.7033110119048,50351.96640625,45342.9005859375,47938.276953125,43870.7246875,49518.5109375,44836.81640625,False,False,5009.0658203124985,1.1104707849648683,1448.4375,0.0042675126182004424,52.0
605,2024-02-16,52160.203125,52537.96875,51641.3671875,51937.7265625,28180567298.0,51938.5546875,4,-0.004283525237329741,896.6015625,1476.239955357143,1369.8893229166667,51125.2234375,45844.9080078125,48845.830078125,44061.371640625,50351.96640625,45342.9005859375,False,False,5280.3154296875,1.1151777952916313,896.6015625,-0.009532306269177322,45.0
606,2024-02-17,51662.99609375,52191.9140625,50669.66796875,52161.67578125,20009091006.0,52160.203125,5,0.009560269681352053,1522.24609375,1551.4623325892858,1405.9795386904761,51466.178125,46326.278125,49580.307421875,44252.643515625,51125.2234375,45844.9080078125,False,False,5139.9000000000015,1.110949987955675,1522.24609375,0.008895163192163274,54.0
607,2024-02-18,52122.546875,52356.96484375,51233.70703125,51661.96875,17595377311.0,51662.99609375,6,-0.00891522596107025,1123.2578125,1580.0655691964287,1407.0744047619048,51942.19921875,46767.9931640625,50262.40546875,44451.95640625,51466.178125,46326.278125,False,False,5174.2060546875,1.1106356228828622,1123.2578125,-0.006588364620277393,47.0
608,2024-02-19,51779.14453125,52483.32421875,51711.8203125,52134.8125,21362184346.0,52122.546875,0,0.00682208205409773,771.50390625,1547.3563058035713,1372.9776785714287,51932.6890625,47209.319921875,50725.6,44642.235546875,51942.19921875,46767.9931640625,False,False,4723.369140625,1.1000516243072667,771.50390625,0.009767068832988909,55.0
609,2024-02-20,52284.875,52945.05078125,50792.3125,51777.7265625,33353758256.0,51779.14453125,1,-0.009794722000546506,2152.73828125,1642.8998325892858,1421.7950148809523,52001.953125,47694.4333984375,51176.959765625,44804.58640625,51932.6890625,47209.319921875,False,False,4307.519726562503,1.0903149365582696,2152.73828125,-0.00852436412059893,46.0
610,2024-02-21,51839.1796875,52368.81640625,50671.7578125,52273.53515625,28624907020.0,52284.875,2,0.00830928054610569,1697.05859375,1652.26171875,1435.0615699404761,51937.7484375,48132.6037109375,51531.4859375,44942.210625,52001.953125,47694.4333984375,False,False,3805.1447265624956,1.0790554516729338,1697.05859375,-0.010305082651198155,45.0
611,2024-02-22,51304.97265625,52009.61328125,50926.29296875,51854.64453125,25413900611.0,51839.1796875,3,0.010600243815551419,1083.3203125,1639.8119419642858,1421.696986607143,51866.14375,48538.559375,51666.1609375,45111.3465625,51937.7484375,48132.6037109375,False,False,3327.584375000006,1.0685554828541923,1083.3203125,-0.011168964874795503,44.0
612,2024-02-23,50731.94921875,51497.93359375,50561.77734375,51283.90625,21427078270.0,51304.97265625,4,0.010762772799702636,936.15625,1500.1322544642858,1426.3638392857142,51588.02421875,48925.5443359375,51765.11171875,45242.387109375,51866.14375,48538.559375,False,False,2662.4798828124985,1.0544190140130298,936.15625,0.016540904827679243,58.0
613,2024-02-24,51571.1015625,51684.1953125,50585.4453125,50736.37109375,15174077879.0,50731.94921875,5,-0.016452309275482,1098.75,1489.982142857143,1456.3456101190477,51546.415625,49374.9203125,51739.55234375,45390.5553125,51588.02421875,48925.5443359375,False,False,2171.495312500003,1.0439797228786667,1098.75,0.0031439452297427352,52.0
614,2024-02-25,51733.23828125,51950.02734375,51306.171875,51565.21484375,15413239245.0,51571.1015625,6,-0.003258464800527548,643.85546875,1470.3624441964287,1452.5857514880952,51436.08828125,49828.648828125,51719.020703125,45545.436171875,51546.415625,49374.9203125,False,False,1607.439453125,1.0322593425856192,643.85546875,0.053914352844811074,77.0
615,2024-02-26,54522.40234375,54938.17578125,50931.03125,51730.5390625,34074411896.0,51733.23828125,0,-0.05396934445003397,4007.14453125,1575.5359933035713,1584.857700892857,51972.7328125,50400.5353515625,51955.240625,45757.022265625,51436.08828125,49828.648828125,False,False,1572.1974609374956,1.0311940627211762,4007.14453125,0.04700762695380017,74.0
616,2024-02-27,57085.37109375,57537.83984375,54484.19921875,54519.36328125,49756832031.0,54522.40234375,1,-0.04706599010085078,3053.640625,1654.232142857143,1691.4534970238096,53128.8125,51038.8927734375,52497.478125,45959.319609375,51972.7328125,50400.5353515625,False,False,2089.919726562497,1.040947591395442,3053.640625,0.09493531994124753,97.0
617,2024-02-28,62504.7890625,63913.1328125,56738.42578125,57071.09765625,83239156760.0,57085.37109375,2,-0.0952091624201474,7174.70703125,1972.101283482143,1958.53515625,55483.38046875,51899.05390625,53535.70234375,46286.62078125,53128.8125,51038.8927734375,False,False,3584.3265624999985,1.0690634278030327,7174.70703125,-0.020900898468654838,40.0
618,2024-02-29,61198.3828125,63585.64453125,60498.73046875,62499.18359375,65496611844.0,62504.7890625,3,0.020813084370914597,3086.9140625,2089.135323660714,2045.64453125,57408.83671875,52601.6130859375,54477.626171875,46578.032890625,55483.38046875,51899.05390625,False,False,4807.2236328125,1.0913892816358832,3086.9140625,0.020298739001094416,60.0
619,2024-03-01,62440.6328125,63155.1015625,60802.52734375,61168.0625,40186368423.0,61198.3828125,4,-0.020804489475206116,2352.57421875,2193.133370535714,2019.9732142857142,59550.315625,53335.080859375,55493.201953125,46899.473828125,57408.83671875,52601.6130859375,False,False,6215.234765625006,1.1165318335602095,2352.57421875,-0.0065788115486197455,47.0
620,2024-03-02,62029.84765625,62458.69921875,61657.2890625,62431.65234375,23888473685.0,62440.6328125,5,0.0064359130731901,801.41015625,2141.645089285714,1999.0474330357142,61051.8046875,54021.87734375,56512.26875,47283.007421875,59550.315625,53335.080859375,False,False,7029.9273437500015,1.1301311188986904,801.41015625,0.018338323895357583,59.0
621,2024-03-03,63167.37109375,63230.2109375,61435.0234375,62031.578125,26253811450.0,62029.84765625,6,-0.018309915740999858,1795.1875,2189.640066964286,2040.79296875,62268.2046875,54682.334765625,57698.50859375,47689.5071875,61051.8046875,54021.87734375,False,False,7585.869921875004,1.1387261526851211,1795.1875,0.08173591649219117,91.0
